dataset,task,n,d_enc,model,track,fold,auc,acc,fit_s,lat_us,size,params
letter,multi,20000,16,LinearSVM,default,0,0.9659252952317978,0.712164391780411,3.2996389865875244,1.2153733057365688,442,"{""C"": 1.0}"
letter,multi,20000,16,LinearSVM,tuned,0,0.9659398448484332,0.712164391780411,4.608905076980591,1.7684529134138995,442,"{""C"": 10.0}"
letter,multi,20000,16,GaussianNB,default,0,0.9551417803097813,0.6446677666116695,0.0045897960662841,0.943446670745076,858,{}
letter,multi,20000,16,GaussianNB,tuned,0,0.955141777650408,0.6446677666116695,0.0035219192504882,0.9449486326953184,858,"{""var_smoothing"": 1e-06}"
letter,multi,20000,16,DTree-d3,default,1,0.7582058889155454,0.176091195440228,0.0139839649200439,0.0223148632607432,15,"{""max_depth"": 3}"
letter,multi,20000,16,DTree-d3,tuned,1,0.7582058889155454,0.176091195440228,0.0139875411987304,0.0237810642121702,15,"{""max_depth"": 3, ""min_samples_leaf"": 1, ""ccp_alpha"": 0.0001}"
letter,multi,20000,16,DTree-d6,default,1,0.8988110991153782,0.4661766911654417,0.0253026485443115,0.0420906956056005,95,"{""max_depth"": 6}"
letter,multi,20000,16,DTree-d6,tuned,1,0.8989666164793976,0.4657267136643168,0.0252611637115478,0.0410893876387723,89,"{""max_depth"": 6, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0}"
letter,multi,20000,16,RF-20,default,1,0.9611212718937148,0.6764661766911655,0.0378203392028808,1.8075039241202,2132,"{""n_estimators"": 20, ""max_depth"": 6}"
letter,multi,20000,16,RF-20,tuned,1,0.953732843755293,0.6259187040647968,0.0587410926818847,1.798456391419931,2020,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 5}"
letter,multi,20000,16,RF-40,default,1,0.9654205995869968,0.6994150292485376,0.0634839534759521,1.8239539835752356,4222,"{""n_estimators"": 40, ""max_depth"": 6}"
letter,multi,20000,16,RF-40,tuned,1,0.9654205995869968,0.6994150292485376,0.0729010105133056,1.8058231571758816,4222,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
letter,multi,20000,16,LinearSVM,default,1,0.9634760834675816,0.712314384280786,3.640270233154297,0.904717509028113,442,"{""C"": 1.0}"
letter,multi,20000,16,LinearSVM,tuned,1,0.9634981192612144,0.712164391780411,3.967771291732788,1.7804686090158384,442,"{""C"": 10.0}"
letter,multi,20000,16,GaussianNB,default,1,0.9562781372071698,0.6388180590970451,0.0045504570007324,0.9423738407806171,858,{}
letter,multi,20000,16,GaussianNB,tuned,1,0.9562781372071698,0.6388180590970451,0.0034606456756591,0.950992241495103,858,"{""var_smoothing"": 1e-08}"
letter,multi,20000,16,DTree-d3,default,2,0.7409417639994458,0.1801680168016801,0.0141112804412841,0.0238203980920552,15,"{""max_depth"": 3}"
letter,multi,20000,16,DTree-d3,tuned,2,0.7410131105678217,0.1804680468046804,0.0140471458435058,0.0215313508279538,15,"{""max_depth"": 3, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.001}"
letter,multi,20000,16,DTree-d6,default,2,0.908311860827131,0.4863486348634863,0.0254247188568115,0.0424189071128792,105,"{""max_depth"": 6}"
letter,multi,20000,16,DTree-d6,tuned,2,0.908307098617944,0.4863486348634863,0.0254569053649902,0.0426335052938887,103,"{""max_depth"": 6, ""min_samples_leaf"": 1, ""ccp_alpha"": 0.0001}"
letter,multi,20000,16,RF-20,default,2,0.9618718841526482,0.6746174617461747,0.0386073589324951,1.807989675005098,2106,"{""n_estimators"": 20, ""max_depth"": 6}"
letter,multi,20000,16,RF-20,tuned,2,0.9637209031833824,0.690969096909691,0.0397794246673584,1.8019451595733305,2048,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"
letter,multi,20000,16,RF-40,default,2,0.9654326128698324,0.6893189318931893,0.0645027160644531,1.8216166594992016,4216,"{""n_estimators"": 40, ""max_depth"": 6}"
letter,multi,20000,16,RF-40,tuned,2,0.9654326128698324,0.6893189318931893,0.0739476680755615,1.8069166841000504,4216,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
letter,multi,20000,16,LinearSVM,default,2,0.9647903586449332,0.7205220522052205,3.264719247817993,1.7813437341964176,442,"{""C"": 1.0}"
letter,multi,20000,16,LinearSVM,tuned,2,0.964810869049744,0.7206720672067207,3.544753313064575,1.3005365096446166,442,"{""C"": 10.0}"
letter,multi,20000,16,GaussianNB,default,2,0.9580447488173128,0.6492649264926492,0.0045292377471923,0.9400473319121464,858,{}
letter,multi,20000,16,GaussianNB,tuned,2,0.9580447488173128,0.6492649264926492,0.003448486328125,0.945412286437384,858,"{""var_smoothing"": 1e-09}"
satimage,multi,6430,36,DTree-d3,default,0,0.8737454470972907,0.7597947761194029,0.0149602890014648,0.0452594970589253,15,"{""max_depth"": 3}"
satimage,multi,6430,36,DTree-d3,tuned,0,0.8764869334933717,0.7607276119402985,0.0147466659545898,0.0438138620177311,15,"{""max_depth"": 3, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0}"
satimage,multi,6430,36,DTree-d6,default,0,0.9451358086953578,0.8381529850746269,0.0282182693481445,0.0509308345282255,109,"{""max_depth"": 6}"
satimage,multi,6430,36,DTree-d6,tuned,0,0.9573846288467832,0.8302238805970149,0.0255229473114013,0.0464827267091665,57,"{""max_depth"": 6, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0001}"
satimage,multi,6430,36,RF-20,default,0,0.9805706640343348,0.8680037313432836,0.0368616580963134,5.579484042836659,2084,"{""n_estimators"": 20, ""max_depth"": 6}"
satimage,multi,6430,36,RF-20,tuned,0,0.9825837506159312,0.878731343283582,0.0378406047821044,5.571588651457829,2094,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.3, ""min_samples_leaf"": 1}"
satimage,multi,6430,36,RF-40,default,0,0.9820495007986424,0.8736007462686567,0.0614931583404541,5.560913192692087,4206,"{""n_estimators"": 40, ""max_depth"": 6}"
satimage,multi,6430,36,RF-40,tuned,0,0.9820495007986424,0.8736007462686567,0.0608322620391845,5.557243503741364,4206,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
satimage,multi,6430,36,LinearSVM,default,0,0.9531964303071156,0.8292910447761194,0.1933672428131103,0.3555150174382907,222,"{""C"": 1.0}"
satimage,multi,6430,36,LinearSVM,tuned,0,0.956038949302458,0.8264925373134329,0.1853384971618652,0.3545141931790024,222,"{""C"": 0.01}"
satimage,multi,6430,36,GaussianNB,default,0,0.9579783193581818,0.7901119402985075,0.0017967224121093,0.6896791173450982,438,{}
satimage,multi,6430,36,GaussianNB,tuned,0,0.9579783193581818,0.7901119402985075,0.0017125606536865,0.6854534149169922,438,"{""var_smoothing"": 1e-07}"
satimage,multi,6430,36,DTree-d3,default,1,0.8907695128128464,0.7713485767615492,0.0150308609008789,0.0451693621629651,15,"{""max_depth"": 3}"
satimage,multi,6430,36,DTree-d3,tuned,1,0.8907695128128464,0.7713485767615492,0.0147984027862548,0.0441680708834905,15,"{""max_depth"": 3, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0}"
satimage,multi,6430,36,DTree-d6,default,1,0.9486680544559551,0.8441437237517498,0.0280754566192626,0.0493970364540801,101,"{""max_depth"": 6}"
satimage,multi,6430,36,DTree-d6,tuned,1,0.9559790705630572,0.837610825944937,0.0273056030273437,0.0507320914933796,77,"{""max_depth"": 6, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0001}"
satimage,multi,6430,36,RF-20,default,1,0.9803799766694068,0.8763415772281848,0.0383648872375488,5.567847041398412,2130,"{""n_estimators"": 20, ""max_depth"": 6}"
satimage,multi,6430,36,RF-20,tuned,1,0.9803608500699116,0.8749416705552963,0.0370557308197021,5.553272690552726,2120,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.3, ""min_samples_leaf"": 1}"
satimage,multi,6430,36,RF-40,default,1,0.9814275571008942,0.8749416705552963,0.0624518394470214,5.5541627272455925,4242,"{""n_estimators"": 40, ""max_depth"": 6}"
satimage,multi,6430,36,RF-40,tuned,1,0.9814275571008942,0.8749416705552963,0.0613045692443847,5.546931179116053,4242,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
satimage,multi,6430,36,LinearSVM,default,1,0.9524100327975712,0.8273448436770882,0.1938600540161132,0.3572384775992147,222,"{""C"": 1.0}"
satimage,multi,6430,36,LinearSVM,tuned,1,0.951652640574946,0.8324778348110126,0.186190128326416,0.3544571129340075,222,"{""C"": 0.01}"
satimage,multi,6430,36,GaussianNB,default,1,0.9535352114775756,0.7914139057396173,0.0018515586853027,0.6891109094517397,438,{}
satimage,multi,6430,36,GaussianNB,tuned,1,0.9535352114775756,0.7914139057396173,0.0017244815826416,0.6823243796686341,438,"{""var_smoothing"": 1e-09}"
satimage,multi,6430,36,DTree-d3,default,2,0.8845862679425118,0.7690153989734018,0.0152177810668945,0.0442793254700988,15,"{""max_depth"": 3}"
satimage,multi,6430,36,DTree-d3,tuned,2,0.8845862679425118,0.7690153989734018,0.0147657394409179,0.0451693621629651,15,"{""max_depth"": 3, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.001}"
satimage,multi,6430,36,DTree-d6,default,2,0.9423398906112244,0.8352776481567895,0.0280437469482421,0.0488407635210387,107,"{""max_depth"": 6}"
satimage,multi,6430,36,DTree-d6,tuned,2,0.9604432740916988,0.8273448436770882,0.02606201171875,0.0482844905879972,61,"{""max_depth"": 6, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0}"
satimage,multi,6430,36,RF-20,default,2,0.9804953728476616,0.8791413905739618,0.0384283065795898,5.544038559864238,2066,"{""n_estimators"": 20, ""max_depth"": 6}"
satimage,multi,6430,36,RF-20,tuned,2,0.9684750276521674,0.8301446570228651,0.0358989238739013,5.553940218072376,616,"{""n_estimators"": 20, ""max_depth"": 4, ""max_features"": 0.3, ""min_samples_leaf"": 1}"
satimage,multi,6430,36,RF-40,default,2,0.9815130168915384,0.8847410172655157,0.0595998764038085,5.52634908059352,4136,"{""n_estimators"": 40, ""max_depth"": 6}"
satimage,multi,6430,36,RF-40,tuned,2,0.9814588237252666,0.8782081194587028,0.1087238788604736,5.551492617166994,3644,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"
satimage,multi,6430,36,LinearSVM,default,2,0.9565865728308688,0.8324778348110126,0.1914548873901367,0.3594635693313805,222,"{""C"": 1.0}"
satimage,multi,6430,36,LinearSVM,tuned,2,0.9548757579578644,0.8184787680821278,0.170461893081665,0.3508969661625423,222,"{""C"": 0.001}"
satimage,multi,6430,36,GaussianNB,default,2,0.9560535406043968,0.7988800746616892,0.0018494129180908,0.678430469137344,438,{}
satimage,multi,6430,36,GaussianNB,tuned,2,0.9560535406043968,0.7988800746616892,0.0016937255859375,0.6869970723061822,438,"{""var_smoothing"": 1e-07}"
shuttle,multi,57977,9,DTree-d3,default,0,0.9871105803343352,0.9969988616371728,0.0304572582244873,0.0152481301753871,15,"{""max_depth"": 3}"
shuttle,multi,57977,9,DTree-d3,tuned,0,0.9871102128967928,0.9969471178722964,0.0302464962005615,0.015174110125992,15,"{""max_depth"": 3, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0}"
shuttle,multi,57977,9,DTree-d6,default,0,0.9999374827984994,0.9994308185863604,0.0509655475616455,0.0185543590483674,39,"{""max_depth"": 6}"
shuttle,multi,57977,9,DTree-d6,tuned,0,0.9999365208249156,0.999223843526855,0.0510156154632568,0.0188134292212502,37,"{""max_depth"": 6, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0}"
shuttle,multi,57977,9,RF-20,default,0,1.0,0.9999482562351236,0.0840563774108886,0.6252103472155689,1078,"{""n_estimators"": 20, ""max_depth"": 6}"
shuttle,multi,57977,9,RF-20,tuned,0,0.9999867175812046,0.998758149642968,0.095421552658081,0.6212626112478312,478,"{""n_estimators"": 20, ""max_depth"": 4, ""max_features"": 0.6, ""min_samples_leaf"": 5}"
shuttle,multi,57977,9,RF-40,default,0,0.9999999917611634,0.9998965124702474,0.1436624526977539,0.6215216814207141,2084,"{""n_estimators"": 40, ""max_depth"": 6}"
shuttle,multi,57977,9,RF-40,tuned,0,0.9999999505669802,0.999689537410742,0.1388025283813476,0.6243097699479289,2064,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"
shuttle,multi,57977,9,LinearSVM,default,0,0.9234929565841964,0.932112180482252,1.6627333164215088,0.1363202576359446,50,"{""C"": 1.0}"
shuttle,multi,57977,9,LinearSVM,tuned,0,0.9234929565841964,0.932112180482252,1.9085931777954104,0.1371591515290889,50,"{""C"": 1.0}"
shuttle,multi,57977,9,GaussianNB,default,0,0.9644301871353648,0.8671737555624547,0.004927635192871,0.1253406169756739,95,{}
shuttle,multi,57977,9,GaussianNB,tuned,0,0.9659307642514022,0.9101210804098108,0.0047492980957031,0.1145090164141934,95,"{""var_smoothing"": 1e-06}"
shuttle,multi,57977,9,DTree-d3,default,1,0.984723600960385,0.99689537410742,0.0306982994079589,0.0152974768749838,15,"{""max_depth"": 3}"
shuttle,multi,57977,9,DTree-d3,tuned,1,0.9846694959869214,0.99689537410742,0.0306000709533691,0.0154825269984715,13,"{""max_depth"": 3, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0001}"
shuttle,multi,57977,9,DTree-d6,default,1,0.9999362370840318,0.9997412811756184,0.050452709197998,0.0182336055009887,41,"{""max_depth"": 6}"
shuttle,multi,57977,9,DTree-d6,tuned,1,0.999740217274836,0.9973093242264308,0.049018383026123,0.018801092546351,25,"{""max_depth"": 6, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0}"
shuttle,multi,57977,9,RF-20,default,1,0.999972568865491,0.999844768705371,0.0830962657928466,0.6179810557246492,1050,"{""n_estimators"": 20, ""max_depth"": 6}"
shuttle,multi,57977,9,RF-20,tuned,1,0.9999964573553848,0.999844768705371,0.1056222915649414,0.6225086154126483,878,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 1}"
shuttle,multi,57977,9,RF-40,default,1,0.9999930394430546,0.9998965124702474,0.1315281391143798,0.6227183388859345,2040,"{""n_estimators"": 40, ""max_depth"": 6}"
shuttle,multi,57977,9,RF-40,tuned,1,0.9999980101598418,0.9994308185863604,0.121272325515747,0.6260122310840157,2500,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.3, ""min_samples_leaf"": 1}"
shuttle,multi,57977,9,LinearSVM,default,1,0.9269747852081952,0.9323191555417571,1.1641504764556885,0.1361722175371544,50,"{""C"": 1.0}"
shuttle,multi,57977,9,LinearSVM,tuned,1,0.9269747852081952,0.9323191555417571,1.035531997680664,0.2915896479170305,50,"{""C"": 1.0}"
shuttle,multi,57977,9,GaussianNB,default,1,0.9739474377249736,0.830487426265135,0.0049037933349609,0.1279066453547035,95,{}
shuttle,multi,57977,9,GaussianNB,tuned,1,0.9775931401904956,0.8925282003518576,0.0047512054443359,0.1161127841510869,95,"{""var_smoothing"": 1e-06}"
shuttle,multi,57977,9,DTree-d3,default,2,0.9851318425096928,0.9968952134540752,0.030566930770874,0.0153352804048249,15,"{""max_depth"": 3}"
shuttle,multi,57977,9,DTree-d3,tuned,2,0.9852695794574756,0.996843467011643,0.0303609371185302,0.0154833281641635,15,"{""max_depth"": 3, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0}"
shuttle,multi,57977,9,DTree-d6,default,2,0.9897024025813796,0.9992238033635188,0.0492653846740722,0.0188760893156735,41,"{""max_depth"": 6}"
shuttle,multi,57977,9,DTree-d6,tuned,2,0.9892921949416212,0.9989133247089262,0.0491957664489746,0.0163469400936388,25,"{""max_depth"": 6, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0001}"
shuttle,multi,57977,9,RF-20,default,2,0.9974198456360094,0.9997412677878396,0.0832641124725341,0.623651186213919,988,"{""n_estimators"": 20, ""max_depth"": 6}"
shuttle,multi,57977,9,RF-20,tuned,2,0.9974198456360094,0.9997412677878396,0.0828180313110351,0.6205175086412515,988,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
shuttle,multi,57977,9,RF-40,default,2,0.9990269534480672,0.9998965071151358,0.1402039527893066,0.6150767534855575,2012,"{""n_estimators"": 40, ""max_depth"": 6}"
shuttle,multi,57977,9,RF-40,tuned,2,0.9999871785932202,0.9996895213454076,0.1714546680450439,0.6280556070542428,1644,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 1}"
shuttle,multi,57977,9,LinearSVM,default,2,0.9369402407653702,0.9314359637774904,0.924994707107544,0.1352292908425472,50,"{""C"": 1.0}"
shuttle,multi,57977,9,LinearSVM,tuned,2,0.9352524075922029,0.928745148771022,1.06447172164917,0.1349578699504265,50,"{""C"": 0.1}"
shuttle,multi,57977,9,GaussianNB,default,2,0.983004529396203,0.8882794307891333,0.0049059391021728,0.1294677655416194,95,{}
shuttle,multi,57977,9,GaussianNB,tuned,2,0.9851627189489272,0.9159637774902976,0.0047521591186523,0.119141434327751,95,"{""var_smoothing"": 1e-06}"
jannis,multi,50000,54,DTree-d3,default,0,0.7323283905433324,0.5700485990280194,0.6527082920074463,0.0337737004415185,15,"{""max_depth"": 3}"
jannis,multi,50000,54,DTree-d3,tuned,0,0.7323283905433324,0.5700485990280194,0.6525325775146484,0.0337164811269204,15,"{""max_depth"": 3, ""min_samples_leaf"": 1, ""ccp_alpha"": 0.0}"
jannis,multi,50000,54,DTree-d6,default,0,0.7855522423945092,0.628907421851563,1.2301456928253174,0.0601088899852862,127,"{""max_depth"": 6}"
jannis,multi,50000,54,DTree-d6,tuned,0,0.7855679109170237,0.628967420651587,1.229985237121582,0.0529421708318763,125,"{""max_depth"": 6, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0001}"
jannis,multi,50000,54,RF-20,default,0,0.8134631883084169,0.6528469430611388,0.3736708164215088,0.7456391933562696,2500,"{""n_estimators"": 20, ""max_depth"": 6}"
jannis,multi,50000,54,RF-20,tuned,0,0.8171910966296615,0.6578268434631307,1.5032963752746582,0.740074615011606,2520,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 5}"
jannis,multi,50000,54,RF-40,default,0,0.8160699938257123,0.6545269094618108,0.6333763599395752,0.7456534981849191,5024,"{""n_estimators"": 40, ""max_depth"": 6}"
jannis,multi,50000,54,RF-40,tuned,0,0.8188005212975424,0.6552468950620988,2.5946309566497803,0.7427353131404169,4896,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 20}"
jannis,multi,50000,54,LinearSVM,default,0,0.799409133675213,0.6387472250554989,2.923633098602295,0.3482367486439333,220,"{""C"": 1.0}"
jannis,multi,50000,54,LinearSVM,tuned,0,0.7994163382155838,0.6386872262554749,2.9819915294647217,0.3199704072324803,220,"{""C"": 10.0}"
jannis,multi,50000,54,GaussianNB,default,0,0.7420405632940958,0.4802903941921161,0.0090663433074951,0.2789298538370053,436,{}
jannis,multi,50000,54,GaussianNB,tuned,0,0.7420291173544837,0.4805303893922121,0.0092740058898925,0.275654048076265,436,"{""var_smoothing"": 1e-08}"
jannis,multi,50000,54,DTree-d3,default,1,0.7377930071588708,0.5575088498230035,0.6525013446807861,0.032800972093351,15,"{""max_depth"": 3}"
jannis,multi,50000,54,DTree-d3,tuned,1,0.7377930071588708,0.5575088498230035,0.6515102386474609,0.0325863996636082,15,"{""max_depth"": 3, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0}"
jannis,multi,50000,54,DTree-d6,default,1,0.7977973513708264,0.6365872682546349,1.2326080799102783,0.0519694424837089,127,"{""max_depth"": 6}"
jannis,multi,50000,54,DTree-d6,tuned,1,0.7978728002798456,0.6366472670546589,1.2318191528320312,0.0512542010512328,125,"{""max_depth"": 6, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0001}"
jannis,multi,50000,54,RF-20,default,1,0.8192270274897635,0.6487670246595069,0.3735725879669189,0.7519047083047596,2472,"{""n_estimators"": 20, ""max_depth"": 6}"
jannis,multi,50000,54,RF-20,tuned,1,0.8243965863532189,0.6577068458630827,1.551762342453003,0.7393736784077796,2506,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 5}"
jannis,multi,50000,54,RF-40,default,1,0.8233323566427384,0.6495470090598188,0.6416304111480713,0.7445520263789059,4978,"{""n_estimators"": 40, ""max_depth"": 6}"
jannis,multi,50000,54,RF-40,tuned,1,0.8283251958544378,0.6543469130617388,1.327223777770996,0.7445806360362051,5030,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.3, ""min_samples_leaf"": 5}"
jannis,multi,50000,54,LinearSVM,default,1,0.8102395906917026,0.6361672766544669,3.0516042709350586,0.3536725835307512,220,"{""C"": 1.0}"
jannis,multi,50000,54,LinearSVM,tuned,1,0.8102376036455058,0.6361672766544669,3.0583245754241943,0.3519846137501078,220,"{""C"": 10.0}"
jannis,multi,50000,54,GaussianNB,default,1,0.7564931301513973,0.50314993700126,0.0091772079467773,0.2773420178569085,436,{}
jannis,multi,50000,54,GaussianNB,tuned,1,0.7564272143924557,0.50314993700126,0.0096230506896972,0.2805319946457516,436,"{""var_smoothing"": 1e-07}"
